sensor type id,sensor name,latitude,longitude
20,SS-R5-022,34.06713526,-118.4040144
20,SS-RS-023,34.0670288,-118.4042738
20,SS-R5-024,34.06713622,-118.4042798
20,SS-R5-025,34.06713586,-118.4044841
20,SS-R5-026,34.0670293,-118.4044991
20,SS-RS-027,34.0670295,-118.4050328
20,SS-R5-028,34.06713678,-118.4050384
20,SS-R5-029,34.06702994,-118.405302
20,SS-RS-030,34.0671372,-118.405308
20,SS-R5-031,34.06703019,-118.4055289
20,SS-R5-032,34.06713728,-118.4055626
20,SS-RS-033,34.0670304,-118.4060305
20,SS-R5-034,34.06713813,-118.4061738
20,SS-RS-035,34.06703145,-118.4063574
20,SS-R5-036,34.06713784,-118.4064892
20,SS-RS-037,34.06703108,-118.4066796
20,SS-RS-038,34.06713044,-118.406785
20,SS-R5-039,34.06707984,-118.4072882
20,SS-R5-040,34.06691264,-118.4075771
20,SS-R5-041,34.0670245,-118.4075796
20,SS-RS-042,34.06659108,-118.408636
20,SS-R5-043,34.06647627,-118.408807
20,SS-RS-044,34.06579963,-118.4093674
20,SS-RS-045,34.065867,-118.4094634
20,SS-R5-046,34.06575985,-118.4095439
20,SS-R5-047,34.06535044,-118.409649
20,SS-R5-048,34.0653125,-118.4098021
20,SS-R5-049,34.06474396,-118.4098507
20,SS-R5-050,34.0644989,-118.4098905
20,SS-R5-051,34.06425748,-118.4099204
20,SS-RS-052,34.06476595,-118.4099762
20,SS-RS-053,34.06380665,-118.409974
20,SS-R5-054,34.0635402,-118.4100106
20,SS-RS-05S,34.06450663,-118.4100181
20,SS-R5-056,34.06427887,-118.4100467
20,SS-R5-057,34.06325356,-118.4100704
20,SS-R5-058,34.06380497,-118.4101024
20,SS-R5-059,34.06321708,-118.4102098
20,SS-RS-060,34.06307993,-118.4102518
20,SS-R5-061,34.06284195,-118.4103464
20,SS-R5-062,34.06236266,-118.4104838
