sensor type id,sensor name,latitude,longitude
19,MPBX-R5-CP41-1,34.06088079,-118.412796
19,MPBX-R5-CP41-2,34.06083858,-118.4127647
19,MPBX-R5-CP41-3,34.06079664,-118.4127338
