sensor type id,sensor name,latitude,longitude
16,BS-R5-247,34.06734589,-118.4007236
16,BS-R5-248,34.0668284,-118.4055325
16,BS-R4-CP26-1,34.06568684,-118.3776183
16,BS-R4-CP26-2,34.06541789,-118.3777175
16,BS-R4-CP27-1,34.06629857,-118.380135
16,BS-R4-CP27-2,34.06603827,-118.3802334
16,BS-R4-CP28-1,34.06679885,-118.3821072
16,BS-R4-CP29-1,34.06718145,-118.3843876
16,BS-R4-CP29-2,34.06690501,-118.3844141
16,BS-R4-CP30-1,34.0672379,-118.3870139
16,BS-R4-CP30-2,34.06690286,-118.3870148
16,BS-R4-CP31-1,34.06719218,-118.3894076
16,BS-R4-CP31-2,34.06691682,-118.3894079
16,BS-R4-CP32-1,34.06719464,-118.3919995
16,BS-R4-CP32-2,34.06691878,-118.3919998
16,BS-R4-CP33-1,34.06719404,-118.3943669
16,BS-R4-CP33-2,34.06691913,-118.3943672
16,BS-R5-CP34-1,34.067208,-118.4020996
16,BS-R5-CP34-2,34.06693002,-118.4021026
16,BS-RS-CP35-1,34.06721059,-118.4047265
16,BS-R5-CP35-2,34.06693378,-118.4047255
16,BS-R5-CP36-1,34.06721113,-118.4069864
16,BS-R5-CP36-2,34.0667555,-118.406928
16,BS-R5-CP37-1,34.06643248,-118.4090262
16,BS-R5-CP37-2,34.0662166,-118.408777
16,BS-R5-CP38-1,34.06509052,-118.4102277
16,BS-R5-CP38-2,34.06491858,-118.4094852
16,BS-RS-CP39-1,34.06407063,-118.4101096
16,BS-R5-CP39-2,34.06404735,-118.4098415
16,BS-R5-CP41-2,34.06090646,-118.4128287
