sensor type id,sensor name,latitude,longitude
23,UMP-R4-114,34.06707478,-118.3879253
23,UMP- R4-115,34.06712398,-118.3879261
23,UMP-R4-116,34.0671667,-118.3879288
23,UMP-R4-117,34.06712338,-118.3885852
23,UMP-R4-118,34.06707545,-118.3885857
23,UMP-R4-119,34.06714075,-118.3885889
23,UMP-R4-120,34.0671683,-118.3885915
23,UMP-R4-121,34.06703495,-118.3886032
23,UMP-R4-122,34.06707627,-118.3892463
23,UMP-R4-123,34.06717071,-118.3892496
23,UMP-R4-124,34.06712671,-118.3892498
23,UMP-R4-125,34.06702841,-118.3896478
23,UMP-R4-126,34.06717016,-118.3896496
23,UMP-R4-127,34.06716861,-118.3896788
23,UMP-R4-128,34.06707667,-118.3899079
23,UMP-R4-129,34.06716764,-118.3899105
23,UMP-R4-130,34.06712777,-118.3899113
23,UMP-R4-131,34.06707749,-118.3905691
23,UMP-R4-132,34.06716497,-118.3905716
23,UMP-R4-133,34.0671293,-118.3905713
23,UMP-R4-134,34.06713026,-118.39093
23,UMP-R4-135,34.06713031,-118.3909631
23,UMP-R4-136,34.06707684,-118.3912273
23,UMP-R4-137,34.0671661,-118.3912315
23,UMP-R4-138,34.06712862,-118.3912323
23,UMP-R4-139,34.06708021,-118.3918883
23,UMP-R4-140,34.06712868,-118.3918897
23,UMP-R4-141,34.06717033,-118.3918965
23,UMP-R4-142,34.06707845,-118.3925502
23,UMP-R4-143,34.06712785,-118.3925535
23,UMP-R4-144,34.06714268,-118.3925549
23,UMP-R4-145,34.06716908,-118.392556
23,UMP-R4-146,34.06707966,-118.3932092
23,UMP-R4-147,34.06712802,-118.3932129
23,UMP-R4-148,34.06717086,-118.3932181
23,UMP-R4-149,34.06711585,-118.3935987
23,UMP-R4-150,34.06700856,-118.3937303
23,UMP-R4-151,34.06700923,-118.3938329
23,UMP-R4-152,34.06701363,-118.3938679
23,UMP-R4-153,34.06709388,-118.3938725
23,UMP-R4-154,34.06717013,-118.3938752
23,UMP-R4-156,34.06700678,-118.393895
23,UMP-R4-157,34.0670036,-118.3939727
23,UMP-R4-158,34.06711057,-118.3940781
23,UMP-R4-159,34.0671134,-118.3940713
23,UMP-R4-160,34.06711296,-118.3942138
23,UMP-R4-161,34.0669311,-118.3945238
23,UMP-R4-162,34.06705818,-118.3945299
23,UMP-R4-163,34.06710693,-118.3945313
23,UMP-R4-164,34.0671447,-118.3943669
23,UMP-R4-165,34.06719116,-118.3945367
23,UMP-R4-166,34.06711085,-118.3948603
23,UMP-R4-167,34.06700627,-118.3948981
23,UMP-R4-168,34.06710814,-118.3949397
23,UMP-R4-169,34.06700857,-118.3949432
23,UMP-R4-170,34.06710726,-118.3949594
23,UMP-R4-171,34.06710663,-118.3951514
23,UMP-R4-172,34.06696535,-118.3951876
23,UMP-R4-173,34.06714567,-118.3950283
23,UMP-R4-174,34.06713751,-118.3951953
23,UMP-R4-176,34.06700468,-118.3953805
23,UMP-R4-177,34.06710849,-118.395852
23,UMP-R4-178,34.06707911,-118.3958538
23,UMP-R4-179,34.06713409,-118.395855
23,UMP-R4-181,34.06718536,-118.3958562
23,UMP-R4-182,34.06710773,-118.3959294
23,UMP-R4-183,34.06572163,-118.3778559
23,UMP-R4-184,34.06568135,-118.3778702
23,UMP-R4-185,34.06567504,-118.3778724
23,UMP-R4-186,34.06564854,-118.3778818
23,UMP-R4-187,34.06556002,-118.3779123
23,UMP-R4-188,34.06553745,-118.3779211
23,UMP-R4-189,34.06714564,-118.3956854
23,UMP-R4-190,34.06713423,-118.3961714
23,UMP-R4-191,34.06714687,-118.3962047
23,UMP-R5-1,34.06710323,-118.4004732
23,UMP-RS-2,34.06708833,-118.4007809
23,UMP-R5- 3,34.06713838,-118.400476
23,UMP-R5- 4,34.06715001,-118.4004792
23,UMP-R5- 5,34.06711543,-118.4009107
23,UMP-R5-6,34.06715253,-118.401134
23,UMP-R5- 7,34.06708959,-118.4014413
23,UMP-R5- 8,34.06711546,-118.4011346
23,UMP-R5- 9,34.06713956,-118.4011369
23,UMP-R5-10,34.06701472,-118.4011872
23,UMP-R5-11,34.06709157,-118.4020987
23,UMP-R5-12,34.0671163,-118.4021012
23,UMP-R5-13,34.06714129,-118.4021012
23,UMP-R5-14,34.06715196,-118.4021015
23,UMP-R5-15,34.06712636,-118.4022636
23,UMP-R5-16,34.06701842,-118.4022645
23,UMP-R5-17,34.0670909,-118.402762
23,UMP-R5-18,34.06714291,-118.4024569
23,UMP-R5-19,34.06711671,-118.4024582
23,UMP-R5- 20,34.06715477,-118.4024584
23,UMP-R5- 21,34.06715498,-118.4031168
23,UMP-R5- 22,34.06716565,-118.4031176
23,UMP-R5- 23,34.06709228,-118.4034224
23,UMP-R5- 25,34.06713525,-118.4035078
23,UMP-R5- 26,34.06709232,-118.4037756
23,UMP-R5- 27,34.06710856,-118.4037777
23,UMP-R5- 28,34.06715388,-118.4037794
23,UMP-R5- 29,34.06716114,-118.4040831
23,UMP-R5- 30,34.06713614,-118.4041972
23,UMP-R5-31,34.0671189,-118.4047219
23,UMP-R5- 32,34.06714203,-118.4047245
23,UMP-R5- 33,34.06716316,-118.4044395
23,UMP-R5- 34,34.06713508,-118.4045057
23,UMP-R5- 35,34.06702814,-118.4045249
23,UMP-R5- 36,34.06714179,-118.4054038
23,UMP-R5- 37,34.06716292,-118.4054039
23,UMP-R5- 38,34.06711937,-118.4051005
